"year","team","conference","rating","ranking","offense.ranking","offense.rating","defense.ranking","defense.rating","specialTeams.rating","conference_missing","ranking_missing","offense.ranking_missing","defense.ranking_missing","specialTeams.rating_missing"
2023,"Clemson","ACC",10.5,22,51,29.3,113,19,0.2,0,0,0,0,0
2023,"Kentucky","SEC",10.5,22,33,31.6,100,22.2,1.1,0,0,0,0,0
2023,"SMU","ACC",10.1,24,22,34.1,95,23,-1.1,0,0,0,0,0
2023,"Kansas","Big 12",9.9,25,17,35.6,71,26.1,0.4,0,0,0,0,0
2023,"Troy","Sun Belt",9.8,26,41,30.7,105,20.1,-0.8,0,0,0,0,0
2023,"UCLA","Big Ten",9.7,27,47,29.6,117,18.4,-1.5,0,0,0,0,0
2023,"Miami","ACC",9.6,28,41,30.7,93,23.1,1.9,0,0,0,0,0
2023,"Duke","ACC",9.4,29,63,27.3,109,19.5,1.5,0,0,0,0,0
2023,"USC","Big Ten",9.4,29,3,43.3,28,32.8,-1.2,0,0,0,0,0
2023,"Wisconsin","Big Ten",9.4,29,86,22.2,127,14.1,1.3,0,0,0,0,0
2023,"Utah","Big 12",8.5,32,65,26.7,110,19.4,1.2,0,0,0,0,0
2023,"Louisville","ACC",8,33,46,30.1,98,22.3,0.2,0,0,0,0,0
2023,"Liberty","Conference USA",8,33,16,36.2,69,26.3,-1.9,0,0,0,0,0
2023,"TCU","Big 12",7.9,35,24,33.5,80,25.3,-0.3,0,0,0,0,0
2023,"Auburn","SEC",7.6,36,67,26.4,105,20.1,1.3,0,0,0,0,0
2023,"West Virginia","Big 12",7.5,37,34,31.5,86,24.6,0.5,0,0,0,0,0
2023,"Iowa State","Big 12",7.5,37,67,26.4,105,20.1,1.1,0,0,0,0,0
2023,"NC State","ACC",7.4,39,73,25.5,108,19.7,1.6,0,0,0,0,0
2023,"North Carolina","ACC",7.4,39,21,34.4,56,27.8,0.8,0,0,0,0,0
2023,"Florida","SEC",6.8,41,38,31.1,74,26,1.7,0,0,0,0,0
2023,"Oklahoma State","Big 12",6.7,42,28,32.8,64,27.1,1,0,0,0,0,0
2023,"Texas Tech","Big 12",6.1,43,47,29.6,84,24.7,1.2,0,0,0,0,0
2023,"Air Force","Mountain West",5.9,44,71,25.6,104,20.9,1.2,0,0,0,0,0
2023,"Boise State","Mountain West",5.9,44,29,32.7,52,28.2,1.4,0,0,0,0,0
2023,"Virginia Tech","ACC",5.8,46,62,27.5,92,23.3,1.7,0,0,0,0,0
2023,"Iowa","Big Ten",5.8,46,129,13.8,131,9.3,1.3,0,0,0,0,0
2023,"UTSA","American Athletic",5.4,48,36,31.3,60,27.3,1.4,0,0,0,0,0
2023,"South Alabama","Sun Belt",5.1,49,43,30.6,74,26,0.5,0,0,0,0,0
2023,"Washington State","Pac-12",4.9,50,39,31,58,27.4,1.4,0,0,0,0,0
2023,"South Carolina","SEC",4.3,51,58,28.2,79,25.6,1.7,0,0,0,0,0
2023,"App State","Sun Belt",3.8,52,24,33.5,39,30.7,0.9,0,0,0,0,0
2023,"Toledo","Mid-American",3.7,53,73,25.5,102,21.7,-0.1,0,0,0,0,0
2023,"Arkansas","SEC",3.5,54,56,28.3,68,26.6,1.8,0,0,0,0,0
2023,"Rutgers","Big Ten",3.5,54,97,21,115,18.7,1.2,0,0,0,0,0
2023,"Memphis","American Athletic",3.5,54,10,37.1,23,33.8,0.3,0,0,0,0,0
2023,"UCF","Big 12",3.4,57,45,30.3,81,25.2,-1.7,0,0,0,0,0
2023,"Miami (OH)","Mid-American",2.8,58,111,18.5,121,17.7,2,0,0,0,0,0
2023,"Tulane","American Athletic",2.8,58,66,26.5,87,24.4,0.8,0,0,0,0,0
2023,"Fresno State","Mountain West",2.5,60,52,28.9,54,27.9,1.5,0,0,0,0,0
2023,"UNLV","Mountain West",1.4,61,32,32.1,30,32.7,1.9,0,0,0,0,0
2023,"Mississippi State","SEC",0.5,62,77,24.7,83,24.9,0.7,0,0,0,0,0
2023,"Minnesota","Big Ten",0.4,63,103,20,103,21.1,1.5,0,0,0,0,0
2023,"Louisiana","Sun Belt",0.4,63,31,32.4,27,33.1,1.1,0,0,0,0,0
2023,"Nebraska","Big Ten",0.3,65,123,15.6,128,13.9,-1.4,0,0,0,0,0
2023,"Georgia Tech","ACC",0.3,65,50,29.4,48,29.1,0.1,0,0,0,0,0
2023,"California","ACC",-0.1,67,43,30.6,50,28.7,-2,0,0,0,0,0
2023,"Coastal Carolina","Sun Belt",-1.2,68,61,27.6,61,27.2,-1.6,0,0,0,0,0
2023,"Northwestern","Big Ten",-1.3,69,111,18.5,116,18.5,-1.3,0,0,0,0,0
2023,"Ohio","Mid-American",-1.6,70,111,18.5,119,18.1,-2,0,0,0,0,0
2023,"Texas State","Sun Belt",-1.6,70,37,31.2,23,33.8,0.9,0,0,0,0,0
2023,"Jacksonville State","Conference USA",-1.6,70,76,24.8,77,25.9,-0.6,0,0,0,0,0
2023,"New Mexico State","Conference USA",-1.8,73,83,23.3,78,25.8,0.7,0,0,0,0,0
2023,"Western Kentucky","Conference USA",-2,74,53,28.7,42,30.1,-0.7,0,0,0,0,0
2023,"Illinois","Big Ten",-2.5,75,92,21.6,89,24.1,-0.1,0,0,0,0,0
2023,"BYU","Big 12",-3.3,76,75,25.3,40,30.3,1.7,0,0,0,0,0
2023,"San José State","Mountain West",-3.4,77,60,28.1,46,29.5,-2,0,0,0,0,0
2023,"Wyoming","Mountain West",-3.6,78,81,23.5,71,26.1,-1,0,0,0,0,0
2023,"Army","American Athletic",-4,79,114,18.4,97,22.5,0.1,0,0,0,0,0
2023,"Syracuse","ACC",-4.4,80,86,22.2,71,26.1,-0.5,0,0,0,0,0
2023,"Colorado","Big 12",-4.9,81,47,29.6,19,34.4,-0.1,0,0,0,0,0
2023,"Georgia Southern","Sun Belt",-5.2,82,40,30.8,8,36.5,0.5,0,0,0,0,0
2023,"Boston College","ACC",-5.9,83,86,22.2,57,27.6,-0.5,0,0,0,0,0
2023,"Arkansas State","Sun Belt",-6.3,84,70,25.8,28,32.8,0.7,0,0,0,0,0
2023,"South Florida","American Athletic",-6.6,85,55,28.4,17,34.5,-0.4,0,0,0,0,0
2023,"North Texas","American Athletic",-6.7,86,27,32.9,1,41.3,1.7,0,0,0,0,0
2023,"Cincinnati","Big 12",-6.8,87,96,21.3,51,28.3,0.2,0,0,0,0,0
2023,"Michigan State","Big Ten",-6.8,87,122,15.7,90,24,1.6,0,0,0,0,0
2023,"Georgia State","Sun Belt",-6.8,87,58,28.2,25,33.3,-1.7,0,0,0,0,0
2023,"Purdue","Big Ten",-7.3,90,91,21.8,64,27.1,-2,0,0,0,0,0
2023,"Pittsburgh","ACC",-7.3,90,108,19.3,74,26,-0.6,0,0,0,0,0
2023,"Indiana","Big Ten",-7.4,92,105,19.6,61,27.2,0.3,0,0,0,0,0
2023,"Northern Illinois","Mid-American",-7.5,93,115,18.3,88,24.2,-1.7,0,0,0,0,0
2023,"Bowling Green","Mid-American",-7.8,94,93,21.5,58,27.4,-1.8,0,0,0,0,0
2023,"Houston","Big 12",-7.8,94,71,25.6,32,32.2,-1.2,0,0,0,0,0
2023,"Wake Forest","ACC",-7.9,96,101,20.2,66,26.9,-1.2,0,0,0,0,0
2023,"Baylor","Big 12",-8.3,97,78,24.5,31,32.6,-0.2,0,0,0,0,0
2023,"Colorado State","Mountain West",-8.9,98,90,21.9,33,32,1.2,0,0,0,0,0
2023,"Marshall","Sun Belt",-9,99,79,24.4,36,31.5,-1.8,0,0,0,0,0
2023,"Florida Atlantic","American Athletic",-9.4,100,104,19.8,54,27.9,-1.2,0,0,0,0,0
2023,"Middle Tennessee","Conference USA",-9.5,101,93,21.5,44,30,-1,0,0,0,0,0
2023,"Old Dominion","Sun Belt",-10.1,102,84,23.1,37,31.3,-1.9,0,0,0,0,0
2023,"Rice","American Athletic",-10.2,103,69,26,19,34.4,-1.8,0,0,0,0,0
2023,"San Diego State","Mountain West",-10.3,104,106,19.4,41,30.2,0.5,0,0,0,0,0
2023,"Virginia","ACC",-10.8,105,97,21,35,31.7,-0.1,0,0,0,0,0
2023,"Utah State","Mountain West",-10.9,106,54,28.6,3,38.6,-0.9,0,0,0,0,0
2023,"Arizona State","Big 12",-11.3,107,101,20.2,45,29.9,-1.6,0,0,0,0,0
2023,"Stanford","ACC",-11.9,108,95,21.4,17,34.5,1.1,0,0,0,0,0
2023,"Eastern Michigan","Mid-American",-12.3,109,130,13,67,26.8,1.5,0,0,0,0,0
2023,"Vanderbilt","SEC",-12.7,110,80,23.6,10,36.3,-0.1,0,0,0,0,0
2023,"East Carolina","American Athletic",-12.8,111,124,15.4,53,28.1,-0.1,0,0,0,0,0
2023,"Louisiana Tech","Conference USA",-12.9,112,89,22.1,12,36,1,0,0,0,0,0
2023,"Tulsa","American Athletic",-13.7,113,99,20.9,16,34.7,0.1,0,0,0,0,0
2023,"Navy","American Athletic",-13.7,113,126,15,61,27.2,-1.5,0,0,0,0,0
2023,"Sam Houston","Conference USA",-13.8,115,120,16,49,28.8,-1.1,0,0,0,0,0
2023,"Southern Miss","Sun Belt",-14.4,116,81,23.5,9,36.4,-1.5,0,0,0,0,0
2023,"UAB","American Athletic",-14.7,117,64,26.9,2,39.6,-2.1,0,0,0,0,0
2023,"Ball State","Mid-American",-14.9,118,131,12.6,69,26.3,-1.1,0,0,0,0,0
2023,"Buffalo","Mid-American",-15.2,119,125,15.3,46,29.5,-1,0,0,0,0,0
2023,"UConn","FBS Independents",-15.6,120,117,17,38,31,-1.6,0,0,0,0,0
2023,"Western Michigan","Mid-American",-15.9,121,109,19.1,26,33.2,-1.9,0,0,0,0,0
2023,"UTEP","Conference USA",-16.2,122,118,16.9,33,32,-1.2,0,0,0,0,0
2023,"Hawai'i","Mountain West",-16.4,123,106,19.4,13,35.7,-0.1,0,0,0,0,0
2023,"New Mexico","Mountain West",-16.5,124,85,22.5,6,37.2,-1.8,0,0,0,0,0
2023,"Massachusetts","FBS Independents",-17.5,125,100,20.8,11,36.2,-2.1,0,0,0,0,0
2023,"Central Michigan","Mid-American",-19.1,126,119,16.8,22,34,-1.9,0,0,0,0,0
2023,"Temple","American Athletic",-21,127,110,18.6,4,37.8,-1.9,0,0,0,0,0
2023,"Florida International","Conference USA",-21.2,128,120,16,14,35.6,-1.6,0,0,0,0,0
2023,"Charlotte","American Athletic",-21.4,129,127,14.8,19,34.4,-1.8,0,0,0,0,0
2023,"Akron","Mid-American",-21.6,130,132,10.5,42,30.1,-2,0,0,0,0,0
2023,"UL Monroe","Sun Belt",-21.6,130,116,17.6,5,37.5,-1.7,0,0,0,0,0
2023,"Nevada","Mountain West",-22,132,128,14.6,7,37,0.4,0,0,0,0,0
2023,"Kent State","Mid-American",-26.3,133,133,8.2,15,34.8,0.3,0,0,0,0,0
2023,"nationalAverages","Unknown",-0.0969924812030075,65,65,26.3699248120301,65,26.4721804511278,0.00150375939849624,1,1,1,1,0
2024,"Ohio State","Big Ten",31.2,1,3,39.5,134,9.2,0.8,0,0,0,0,0
2024,"Ole Miss","SEC",27.9,2,7,37.7,132,11.9,2.1,0,0,0,0,0
2024,"Oregon","Big Ten",26,3,2,40.8,121,16.3,1.5,0,0,0,0,0
2024,"Alabama","SEC",25,4,6,37.9,127,14.6,1.7,0,0,0,0,0
2024,"Penn State","Big Ten",24.6,5,9,37.5,131,13.1,0.2,0,0,0,0,0
2024,"Georgia","SEC",24.3,6,10,37.3,126,14.9,1.9,0,0,0,0,0
2024,"Texas","SEC",24.1,7,13,36.6,133,10.8,-1.7,0,0,0,0,0
2024,"Notre Dame","FBS Independents",23.9,8,4,38.6,128,14.1,-0.6,0,0,0,0,0
2024,"Tennessee","SEC",22,9,23,33.7,129,13.5,1.7,0,0,0,0,0
2024,"Miami","ACC",21.6,10,1,44.2,83,24.3,1.8,0,0,0,0,0
2024,"Indiana","Big Ten",20.1,11,18,35,120,16.4,1.5,0,0,0,0,0
2024,"SMU","ACC",17.5,12,5,38.2,105,21.1,0.4,0,0,0,0,0
2024,"Texas A&M","SEC",17,13,21,34,116,18.6,1.6,0,0,0,0,0
2024,"South Carolina","SEC",16.9,14,35,32.1,122,16,0.8,0,0,0,0,0
2024,"LSU","SEC",15.9,15,11,36.8,100,21.7,0.8,0,0,0,0,0
2024,"Iowa","Big Ten",15.8,16,69,27,130,13.3,2,0,0,0,0,0
2024,"BYU","Big 12",15.3,17,36,32,114,18.8,2,0,0,0,0,0
2024,"Kansas State","Big 12",14.1,18,29,33,110,20.4,1.5,0,0,0,0,0
2024,"Missouri","SEC",14,19,23,33.7,115,18.7,-1,0,0,0,0,0
2024,"Florida","SEC",13.8,20,37,31.7,112,20,2.1,0,0,0,0,0
2024,"Louisville","ACC",13.6,21,7,37.7,93,22.9,-1.1,0,0,0,0,0
2024,"Clemson","ACC",13.3,22,16,35.4,106,20.9,-1.1,0,0,0,0,0
2024,"USC","Big Ten",11.9,23,15,35.6,87,24,0.3,0,0,0,0,0
2024,"Arkansas","SEC",11,24,40,31.4,100,21.7,1.3,0,0,0,0,0
2024,"TCU","Big 12",10.8,25,19,34.6,96,22.8,-0.9,0,0,0,0,0
2024,"Michigan","Big Ten",10.6,26,93,24.1,125,15.1,1.7,0,0,0,0,0
2024,"Minnesota","Big Ten",10.4,27,79,25.6,124,15.4,0.2,0,0,0,0,0
2024,"Iowa State","Big 12",10.3,28,44,30.8,111,20.2,-0.3,0,0,0,0,0
2024,"Boise State","Mountain West",10.1,29,17,35.3,85,24.2,-1,0,0,0,0,0
2024,"Virginia Tech","ACC",10,30,41,31.3,98,22.4,1.2,0,0,0,0,0
2024,"Memphis","American Athletic",9.6,31,12,36.7,55,28.2,1,0,0,0,0,0
2024,"Illinois","Big Ten",9.6,31,55,29,106,20.9,1.5,0,0,0,0,0
2024,"Oklahoma","SEC",9.5,33,75,25.9,117,17.8,1.4,0,0,0,0,0
2024,"Auburn","SEC",9.5,33,63,27.9,117,17.8,-0.6,0,0,0,0,0
2024,"Arizona State","Big 12",9.4,35,32,32.4,106,20.9,-2.1,0,0,0,0,0
2024,"UNLV","Mountain West",9.3,36,31,32.6,80,24.6,1.3,0,0,0,0,0
2024,"Army","American Athletic",9.2,37,42,31.1,100,21.7,-0.1,0,0,0,0,0
2024,"Baylor","Big 12",8.4,38,25,33.5,72,26.2,1.1,0,0,0,0,0
2024,"Colorado","Big 12",8.1,39,27,33.3,90,23.5,-1.7,0,0,0,0,0
2024,"Utah","Big 12",7.7,40,96,23.6,119,17.2,1.3,0,0,0,0,0
2024,"James Madison","Sun Belt",7.5,41,49,29.7,93,22.9,0.7,0,0,0,0,0
2024,"Rutgers","Big Ten",6.4,42,58,28.5,96,22.8,0.7,0,0,0,0,0
2024,"Tulane","American Athletic",5.7,43,30,32.9,61,27.1,-0.1,0,0,0,0,0
2024,"Duke","ACC",5.6,44,71,26.7,104,21.3,0.2,0,0,0,0,0
2024,"Syracuse","ACC",5.5,45,14,35.8,52,28.9,-1.3,0,0,0,0,0
2024,"Kentucky","SEC",5.5,45,88,24.5,106,20.9,2,0,0,0,0,0
2024,"Nebraska","Big Ten",5.5,45,99,23.1,123,15.8,-1.8,0,0,0,0,0
2024,"Texas State","Sun Belt",5.4,48,20,34.2,53,28.4,-0.4,0,0,0,0,0
2024,"North Carolina","ACC",5,49,38,31.5,68,26.3,-0.2,0,0,0,0,0
2024,"Pittsburgh","ACC",4.9,50,54,29.3,68,26.3,1.8,0,0,0,0,0
2024,"Vanderbilt","SEC",4.9,50,60,28.2,76,25.4,2,0,0,0,0,0
2024,"Kansas","Big 12",4.9,50,32,32.4,66,26.5,-1,0,0,0,0,0
2024,"Louisiana","Sun Belt",4.8,53,38,31.5,57,27.8,1.1,0,0,0,0,0
2024,"Texas Tech","Big 12",4.3,54,25,33.5,39,30.8,1.6,0,0,0,0,0
2024,"California","ACC",4,55,65,27.4,93,22.9,-0.5,0,0,0,0,0
2024,"NC State","ACC",3.9,56,47,29.9,66,26.5,0.5,0,0,0,0,0
2024,"Navy","American Athletic",3.5,57,51,29.5,82,24.4,-1.7,0,0,0,0,0
2024,"Marshall","Sun Belt",3.1,58,50,29.6,63,26.9,0.4,0,0,0,0,0
2024,"Washington","Big Ten",3.1,58,66,27.3,98,22.4,-1.8,0,0,0,0,0
2024,"Wisconsin","Big Ten",3,60,100,23,113,19.8,-0.2,0,0,0,0,0
2024,"UCF","Big 12",2.8,61,55,29,74,25.8,-0.4,0,0,0,0,0
2024,"South Alabama","Sun Belt",2.8,61,47,29.9,63,26.9,-0.2,0,0,0,0,0
2024,"Ohio","Mid-American",2.3,63,67,27.2,88,23.9,-0.9,0,0,0,0,0
2024,"UTSA","American Athletic",2.2,64,34,32.3,34,31.5,1.4,0,0,0,0,0
2024,"West Virginia","Big 12",2.1,65,46,30.1,47,29.7,1.8,0,0,0,0,0
2024,"Georgia Tech","ACC",1.9,66,42,31.1,56,27.9,-1.3,0,0,0,0,0
2024,"UConn","FBS Independents",1.5,67,70,26.9,75,25.7,0.3,0,0,0,0,0
2024,"Washington State","Pac-12",1.3,68,21,34,38,31.1,-1.5,0,0,0,0,0
2024,"Miami (OH)","Mid-American",1.3,68,98,23.2,92,23.2,1.3,0,0,0,0,0
2024,"Boston College","ACC",1.2,70,62,28,79,24.7,-2.1,0,0,0,0,0
2024,"Liberty","Conference USA",0.2,71,60,28.2,65,26.6,-1.5,0,0,0,0,0
2024,"Cincinnati","Big 12",-0.1,72,79,25.6,78,25,-0.7,0,0,0,0,0
2024,"East Carolina","American Athletic",-1,73,58,28.5,47,29.7,0.2,0,0,0,0,0
2024,"Jacksonville State","Conference USA",-1,73,57,28.8,54,28.3,-1.5,0,0,0,0,0
2024,"UCLA","Big Ten",-1.3,75,103,21.3,91,23.3,0.7,0,0,0,0,0
2024,"Georgia Southern","Sun Belt",-1.7,76,72,26.5,43,30.1,1.9,0,0,0,0,0
2024,"Bowling Green","Mid-American",-1.8,77,79,25.6,60,27.2,-0.2,0,0,0,0,0
2024,"Western Kentucky","Conference USA",-2.2,78,101,22.1,73,26.1,1.8,0,0,0,0,0
2024,"South Florida","American Athletic",-2.3,79,51,29.5,26,33.4,1.6,0,0,0,0,0
2024,"Toledo","Mid-American",-2.5,80,88,24.5,68,26.3,-0.7,0,0,0,0,0
2024,"Oklahoma State","Big 12",-2.6,81,53,29.4,33,31.7,-0.4,0,0,0,0,0
2024,"Arizona","Big 12",-2.8,82,90,24.4,51,29,1.8,0,0,0,0,0
2024,"Florida State","ACC",-3.2,83,114,20.1,77,25.3,2,0,0,0,0,0
2024,"Northern Illinois","Mid-American",-3.5,84,115,20,103,21.6,-1.9,0,0,0,0,0
2024,"Fresno State","Mountain West",-3.8,85,85,25.1,58,27.6,-1.4,0,0,0,0,0
2024,"Maryland","Big Ten",-3.9,86,97,23.3,61,27.1,-0.1,0,0,0,0,0
2024,"Buffalo","Mid-American",-4,87,84,25.4,42,30.2,0.8,0,0,0,0,0
2024,"Mississippi State","SEC",-4.1,88,82,25.5,37,31.2,1.5,0,0,0,0,0
2024,"North Texas","American Athletic",-4.5,89,27,33.3,14,37,-0.8,0,0,0,0,0
2024,"Michigan State","Big Ten",-4.6,90,119,18,86,24.1,1.4,0,0,0,0,0
2024,"Virginia","ACC",-5.1,91,95,23.7,49,29.3,0.5,0,0,0,0,0
2024,"San José State","Mountain West",-5.5,92,73,26.1,43,30.1,-1.5,0,0,0,0,0
2024,"Wake Forest","ACC",-5.7,93,77,25.8,32,31.8,0.3,0,0,0,0,0
2024,"Colorado State","Mountain West",-5.7,93,92,24.2,50,29.2,-0.8,0,0,0,0,0
2024,"Old Dominion","Sun Belt",-6,95,78,25.7,35,31.3,-0.4,0,0,0,0,0
2024,"Troy","Sun Belt",-6.6,96,93,24.1,43,30.1,-0.6,0,0,0,0,0
2024,"Oregon State","Pac-12",-6.7,97,73,26.1,28,32.7,0,0,0,0,0,0
2024,"Coastal Carolina","Sun Belt",-6.9,98,82,25.5,26,33.4,1,0,0,0,0,0
2024,"Sam Houston","Conference USA",-6.9,98,117,19,89,23.8,-2.1,0,0,0,0,0
2024,"App State","Sun Belt",-8.1,100,67,27.2,24,33.6,-1.6,0,0,0,0,0
2024,"Stanford","ACC",-8.2,101,90,24.4,23,34.1,1.5,0,0,0,0,0
2024,"Houston","Big 12",-8.2,101,118,18.1,81,24.5,-1.8,0,0,0,0,0
2024,"Northwestern","Big Ten",-8.2,101,124,17.5,83,24.3,-1.4,0,0,0,0,0
2024,"Arkansas State","Sun Belt",-9.9,104,87,24.6,16,35.2,0.7,0,0,0,0,0
2024,"Western Michigan","Mid-American",-10.2,105,86,24.7,15,36,1.1,0,0,0,0,0
2024,"Utah State","Mountain West",-10.4,106,45,30.2,4,40.3,-0.3,0,0,0,0,0
2024,"Hawai'i","Mountain West",-10.9,107,108,20.9,46,30,-1.8,0,0,0,0,0
2024,"UAB","American Athletic",-11.3,108,75,25.9,9,38,0.9,0,0,0,0,0
2024,"Rice","American Athletic",-11.4,109,110,20.5,41,30.4,-1.4,0,0,0,0,0
2024,"Louisiana Tech","Conference USA",-11.6,110,128,15.9,68,26.3,-1.2,0,0,0,0,0
2024,"Air Force","Mountain West",-11.7,111,120,17.8,59,27.5,-2,0,0,0,0,0
2024,"Florida International","Conference USA",-12.1,112,110,20.5,35,31.3,-1.2,0,0,0,0,0
2024,"Florida Atlantic","American Athletic",-12.7,113,109,20.8,30,32.1,-1.5,0,0,0,0,0
2024,"Eastern Michigan","Mid-American",-13.3,114,110,20.5,19,34.3,0.5,0,0,0,0,0
2024,"Wyoming","Mountain West",-13.6,115,127,16.3,39,30.8,0.9,0,0,0,0,0
2024,"New Mexico","Mountain West",-14.8,116,64,27.6,3,40.5,-1.9,0,0,0,0,0
2024,"Nevada","Mountain West",-15.2,117,106,21,21,34.2,-2,0,0,0,0,0
2024,"Charlotte","American Athletic",-15.3,118,102,21.4,11,37.6,0.9,0,0,0,0,0
2024,"San Diego State","Mountain West",-15.4,119,122,17.7,30,32.1,-0.9,0,0,0,0,0
2024,"Central Michigan","Mid-American",-15.8,120,122,17.7,19,34.3,0.9,0,0,0,0,0
2024,"Purdue","Big Ten",-16.2,121,116,19.2,24,33.6,-1.8,0,0,0,0,0
2024,"UL Monroe","Sun Belt",-16.7,122,126,16.9,29,32.5,-1,0,0,0,0,0
2024,"Georgia State","Sun Belt",-17.9,123,106,21,12,37.4,-1.5,0,0,0,0,0
2024,"Akron","Mid-American",-17.9,123,129,15.7,18,34.6,1,0,0,0,0,0
2024,"New Mexico State","Conference USA",-19,125,120,17.8,8,38.1,1.3,0,0,0,0,0
2024,"Ball State","Mid-American",-19.8,126,103,21.3,2,40.8,-0.3,0,0,0,0,0
2024,"Temple","American Athletic",-20.3,127,125,17.3,10,37.8,0.3,0,0,0,0,0
2024,"Tulsa","American Athletic",-20.6,128,105,21.2,4,40.3,-1.6,0,0,0,0,0
2024,"Massachusetts","FBS Independents",-21.9,129,110,20.5,4,40.3,-2.1,0,0,0,0,0
2024,"UTEP","Conference USA",-22.7,130,131,13.7,21,34.2,-2.1,0,0,0,0,0
2024,"Middle Tennessee","Conference USA",-24.4,131,131,13.7,13,37.3,-0.8,0,0,0,0,0
2024,"Kennesaw State","Conference USA",-25.1,132,134,10.2,17,35.1,-0.3,0,0,0,0,0
2024,"Southern Miss","Sun Belt",-25.6,133,130,14.4,7,39.4,-0.6,0,0,0,0,0
2024,"Kent State","Mid-American",-33,134,133,12.6,1,43.8,-1.9,0,0,0,0,0
2024,"nationalAverages","Unknown",0.552238805970149,65,65,27.1440298507463,65,26.6097014925373,0.0208955223880597,1,1,1,1,0
